"1","Google","549.220","478.540","46.808","4.860","45.795"
"2","Google","552.465","481.472","40.200","5.673","43.266"
"3","Google","556.903","486.990","46.313","6.399","43.119"
"4","Google","558.259","486.698","47.773","4.522","42.547"
"5","Google","560.663","487.182","41.328","3.078","41.930"
"6","Google","561.227","486.415","48.424","0.319","43.923"
"7","Google","561.370","486.249","38.798","-1.611","39.912"
"8","Google","557.500","482.750","39.055","-5.042","43.861"
"9","Google","556.640","482.141","39.826","-8.682","54.169"
"10","Google","554.032","479.270","42.792","-10.862","57.158"
"11","Google","553.536","480.190","51.721","-12.949","59.524"
"12","Google","551.872","479.293","44.553","-14.018","62.607"
"13","Google","552.706","480.353","45.777","-13.615","65.231"
"14","Google","555.574","485.511","46.329","-13.047","60.562"
"15","Google","559.647","488.877","46.366","-12.889","59.987"
"16","Google","563.611","493.310","52.239","-13.807","51.869"
"17","Google","568.049","495.803","45.205","-13.929","48.091"
"18","Google","571.775","497.386","51.054","-13.892","39.266"
"19","Google","572.273","497.067","58.685","-15.240","32.201"
"20","Google","570.416","492.592","58.927","-15.173","27.508"
"21","Google","566.446","488.300","60.484","-13.998","23.295"
"22","Google","560.546","481.655","53.002","-12.925","25.818"
"23","Google","553.036","474.620","60.858","-10.501","30.831"
"24","Google","545.150","468.637","51.553","-9.718","38.398"
"25","Google","541.260","467.563","50.280","-8.737","40.667"
"26","Google","538.738","468.282","58.508","-7.796","43.291"
"27","Google","537.904","468.215","55.840","-8.672","43.092"
"28","Google","539.254","469.558","64.544","-9.969","42.607"
"29","Google","542.674","472.693","69.799","-12.124","40.569"
"30","Google","543.470","472.448","72.731","-10.157","39.811"
"31","Google","542.090","469.792","72.377","-8.048","40.720"
"32","Google","541.538","468.484","66.564","-6.897","43.738"
"33","Google","538.536","464.438","66.125","-8.218","44.764"
"34","Google","534.934","462.526","59.488","-11.318","37.672"
"35","Google","531.864","460.378","65.320","-14.533","39.818"
"36","Google","529.222","457.645","71.079","-15.244","46.399"
"37","Google","527.682","457.941","65.555","-14.883","57.054"
"38","Google","527.812","458.284","64.726","-14.413","62.121"
"39","Google","528.516","460.388","65.461","-13.063","61.466"
"40","Google","525.132","453.987","65.901","-11.690","56.291"
"41","Google","522.580","449.711","65.552","-8.782","52.965"
"42","Google","520.458","449.452","64.891","-4.796","47.043"
"43","Google","521.804","454.840","54.667","-0.411","43.226"
"44","Google","522.890","459.747","43.144","1.429","49.865"
"45","Google","527.636","462.212","48.995","3.807","45.709"
"46","Google","529.244","458.435","47.626","7.111","40.437"
"47","Google","526.898","451.824","48.357","10.016","30.793"
"48","Google","521.472","447.083","49.704","11.913","31.112"
"49","Google","513.840","441.617","43.008","13.277","33.698"
"50","Google","507.136","437.910","37.363","12.807","36.847"
"51","Google","502.764","434.594","37.171","11.298","47.729"
"52","Google","499.894","431.662","42.431","9.073","60.758"
"53","Google","497.512","430.862","35.598","6.850","65.083"
"54","Google","497.690","432.775","27.414","3.880","65.849"
"55","Google","497.736","433.564","37.035","1.298","71.433"
"56","Google","498.892","434.582","40.228","-0.418","76.034"
"57","Google","503.156","439.391","48.766","-0.974","74.347"
"58","Google","508.884","446.084","49.489","0.201","70.859"
"59","Google","513.628","450.791","40.106","3.445","64.600"
"60","Google","519.492","455.338","49.223","4.158","59.191"
"61","Google","525.166","458.301","42.635","5.262","50.228"
"62","Google","529.198","460.987","42.394","5.759","39.778"
"63","Google","529.990","460.545","41.915","6.882","35.699"
"64","Google","530.828","460.786","46.501","7.170","42.382"
"65","Google","529.718","458.864","53.766","8.664","39.088"
"66","Google","526.922","454.747","55.873","10.983","39.059"
"67","Google","522.336","450.090","58.860","11.067","42.912"
"68","Google","517.560","445.146","60.495","12.485","46.379"
"69","Google","510.520","438.603","54.250","13.241","48.352"
"70","Google","508.306","440.629","52.086","13.482","52.985"
"71","Google","508.768","443.974","49.345","12.013","57.796"
"72","Google","512.216","449.661","51.466","10.143","60.782"
"73","Google","516.450","452.965","62.403","7.152","62.408"
"74","Google","524.046","458.021","60.868","5.715","58.611"
"75","Google","526.682","458.454","60.146","4.935","61.333"
"76","Google","528.002","457.955","66.546","5.518","65.097"
"77","Google","529.796","461.215","67.370","5.721","62.607"
"78","Google","530.848","461.492","59.490","7.053","60.370"
"79","Google","530.924","462.165","58.543","7.778","60.572"
"80","Google","532.288","462.911","50.551","7.148","56.616"
"81","Google","535.602","466.161","44.479","7.302","49.853"
"82","Google","536.214","467.312","49.823","6.572","44.719"
"83","Google","538.166","468.578","51.016","5.420","47.152"
"84","Google","539.270","468.713","43.301","4.687","57.886"
"85","Google","540.010","468.210","44.602","5.551","56.479"
"86","Google","538.610","466.633","51.302","6.178","49.066"
"87","Google","537.934","466.365","42.309","6.190","51.215"
"88","Google","536.724","465.502","41.133","4.422","52.530"
"89","Google","536.172","465.500","42.750","2.160","49.876"
"90","Google","537.552","468.206","44.285","-1.336","46.811"
"91","Google","539.662","470.454","51.142","-3.548","45.417"
"92","Google","541.726","472.501","51.506","-6.164","47.117"
"93","Google","544.778","474.945","50.473","-8.852","44.097"
"94","Google","546.974","475.576","50.754","-9.635","38.616"
"95","Google","546.296","473.491","49.248","-10.127","37.628"
"96","Google","545.628","472.401","52.040","-11.414","39.412"
"97","Google","545.350","472.882","59.947","-10.460","40.711"
"98","Google","546.114","475.803","66.309","-8.474","38.952"
"99","Google","547.660","478.243","57.801","-5.669","41.956"
"100","Google","551.274","481.440","63.390","-0.479","46.732"
"101","Google","552.928","480.604","71.740","3.716","44.481"
"102","Google","553.610","479.549","62.966","8.347","42.108"
"103","Google","552.568","478.343","67.932","12.451","44.464"
"104","Google","549.678","474.780","61.020","18.401","43.148"
"105","Google","545.818","471.906","62.789","22.781","47.967"
"106","Google","544.552","471.774","68.417","24.807","45.071"
"107","Google","541.228","467.973","63.623","25.142","43.549"
"108","Google","536.756","463.401","62.289","26.614","46.490"
"109","Google","532.770","458.810","63.380","25.796","48.093"
"110","Google","527.048","452.569","59.006","25.579","51.012"
"111","Google","523.154","452.671","53.646","25.368","55.479"
"112","Google","522.618","455.074","52.666","25.018","56.603"
"113","Google","524.898","459.583","58.903","22.745","57.921"
"114","Google","527.372","461.263","53.561","19.825","62.558"
"115","Google","534.036","466.567","44.728","17.719","64.203"
"116","Google","541.310","474.981","55.096","16.327","68.706"
"117","Google","549.804","484.221","54.508","13.372","72.106"
"118","Google","554.964","487.114","56.630","10.958","73.913"
"119","Google","563.792","493.787","46.616","8.129","73.917"
"120","Google","569.950","497.051","49.701","4.702","72.361"
"121","Google","571.790","496.773","57.032","2.934","74.095"
"122","Google","570.944","495.475","57.444","0.922","75.413"
"123","Google","573.668","498.024","63.106","0.583","75.105"
"124","Google","573.470","498.793","61.929","1.289","71.194"
"125","Google","573.834","499.643","67.382","1.362","69.061"
"126","Google","574.830","499.758","67.108","0.366","66.194"
"127","Google","578.774","504.224","62.035","-0.275","64.431"
"128","Google","579.528","504.516","56.547","-0.690","61.326"
"129","Google","581.730","506.834","62.704","-2.647","59.153"
"130","Google","585.526","511.250","62.258","-4.387","58.589"
"131","Google","588.368","512.014","61.794","-4.665","53.146"
"132","Google","587.724","510.456","62.522","-4.968","50.910"
"133","Google","587.488","508.111","62.933","-4.698","53.980"
"134","Google","584.634","503.991","57.741","-2.687","55.487"
"135","Google","580.542","501.702","50.814","-0.707","56.822"
"136","Google","578.958","502.385","59.498","0.927","57.055"
"137","Google","578.624","503.621","59.830","1.181","59.279"
"138","Google","578.836","503.960","60.479","0.415","59.901"
"139","Google","582.160","507.390","54.530","-0.647","64.641"
"140","Google","584.252","508.353","48.772","-1.596","66.125"
"141","Google","584.378","507.376","54.273","-2.703","70.757"
"142","Google","583.346","505.302","60.650","-4.748","70.711"
"143","Google","582.610","503.807","53.114","-5.572","68.540"
"144","Google","578.986","500.519","52.741","-5.146","66.651"
"145","Google","575.610","497.686","51.409","-5.272","64.843"
"146","Google","573.414","496.578","50.795","-5.736","63.162"
"147","Google","573.398","498.303","59.574","-4.167","55.829"
"148","Google","573.972","500.259","59.860","-3.647","48.846"
"149","Google","576.164","502.602","59.222","-3.299","37.754"
"150","Google","578.998","504.539","57.792","-1.697","32.667"
"151","Google","581.696","506.125","49.220","0.194","21.684"
"152","Google","583.496","507.671","57.707","2.943","21.815"
"153","Google","583.888","507.032","63.685","4.621","18.223"
"154","Google","582.072","503.610","60.272","8.037","17.707"
"155","Google","580.328","501.682","62.377","11.145","18.748"
"156","Google","578.386","500.392","62.453","12.082","19.490"
"157","Google","573.560","495.410","62.205","12.989","24.725"
"158","Google","570.704","494.013","61.219","12.301","29.214"
"159","Google","569.762","493.758","56.231","11.945","32.525"
"160","Google","567.504","491.734","57.304","10.685","41.673"
"161","Google","565.823","491.384","56.774","7.907","52.250"
"162","Google","566.291","491.244","58.021","5.404","56.779"
"163","Google","567.345","493.619","66.738","3.523","63.788"
"164","Google","566.805","492.803","71.125","-0.072","67.150"
"165","Google","568.453","494.339","78.421","-0.172","69.469"
"166","Google","572.662","500.505","72.557","-1.887","69.399"
"167","Google","576.770","504.069","66.191","-3.545","65.131"
"168","Google","580.260","507.754","73.913","-5.983","65.451"
"169","Google","584.850","509.994","73.403","-7.445","57.256"
"170","Google","589.200","512.689","68.267","-6.349","48.070"
"171","Google","590.912","514.667","68.999","-6.258","35.057"
"172","Google","592.738","515.652","62.565","-4.900","27.967"
"173","Google","592.512","514.333","66.513","-5.551","24.641"
"174","Google","593.724","515.393","67.433","-6.643","21.286"
"175","Google","589.800","508.793","62.849","-7.397","21.593"
"176","Google","587.136","507.255","62.403","-8.505","22.247"
"177","Google","585.144","506.990","61.139","-9.051","26.276"
"178","Google","584.224","507.075","47.515","-9.623","24.903"
"179","Google","581.044","504.988","44.285","-11.928","26.588"
"180","Google","580.518","501.841","43.137","-14.405","25.465"
"181","Google","579.202","501.011","52.116","-14.771","27.750"
"182","Google","576.464","498.701","51.264","-15.397","33.877"
"183","Google","575.940","500.878","38.668","-15.279","37.195"
"184","Google","577.050","503.405","46.541","-15.611","42.489"
"185","Google","579.297","504.646","45.536","-15.240","37.774"
"186","Google","580.615","505.367","46.514","-13.305","30.476"
"187","Google","581.453","503.603","41.320","-10.381","19.583"
"188","Google","580.451","502.590","45.105","-8.186","18.172"
"189","Google","578.705","501.393","44.538","-5.800","15.900"
"190","Google","577.968","501.583","43.691","-4.634","14.280"
"191","Google","574.358","497.019","38.612","-4.426","14.738"
"192","Google","572.292","494.410","45.554","-4.520","19.436"
"193","Google","568.116","489.722","45.397","-3.961","24.260"
"194","Google","563.896","486.164","52.590","-2.832","28.144"
"195","Google","558.840","483.166","44.616","-1.260","31.859"
"196","Google","554.518","478.329","45.235","0.445","38.998"
"197","Google","550.384","475.514","57.871","0.096","41.599"
"198","Google","549.464","476.507","48.350","-1.495","42.036"
"199","Google","548.754","477.097","55.584","-3.627","38.969"
"200","Google","549.848","480.054","54.901","-7.467","39.469"
"201","Google","553.356","483.050","63.428","-12.765","45.305"
"202","Google","556.924","485.515","64.563","-16.029","44.924"
"203","Google","557.838","484.900","64.188","-18.518","35.702"
"204","Google","558.348","483.698","59.222","-19.628","27.947"
"205","Google","555.512","479.488","58.353","-19.239","27.330"
"206","Google","552.390","476.700","57.860","-18.569","26.001"
"207","Google","550.752","477.768","51.083","-16.954","27.255"
"208","Google","551.464","480.722","50.916","-15.224","28.007"
"209","Google","552.700","482.861","57.589","-15.381","29.518"
"210","Google","556.104","485.226","49.775","-16.777","33.713"
"211","Google","560.306","488.213","50.646","-17.065","31.388"
"212","Google","560.060","485.394","59.606","-14.993","32.789"
"213","Google","557.094","480.706","60.473","-11.199","39.459"
"214","Google","552.866","475.532","57.277","-6.670","45.548"
"215","Google","546.484","468.956","56.285","-2.039","49.499"
"216","Google","539.066","464.081","50.223","0.083","51.615"
"217","Google","532.652","458.670","50.169","1.523","52.597"
"218","Google","527.636","455.181","56.491","1.929","56.322"
"219","Google","525.178","455.347","63.678","2.406","61.724"
"220","Google","525.842","458.006","55.356","2.817","64.839"
"221","Google","526.054","458.763","63.454","4.865","68.425"
"222","Google","525.674","455.898","63.948","7.360","67.822"
"223","Google","523.878","451.441","58.310","9.058","63.599"
"224","Google","520.540","447.829","57.538","11.335","58.462"
"225","Google","516.950","446.866","58.226","12.670","51.197"
"226","Google","516.528","450.586","58.507","14.458","54.676"
"227","Google","518.368","453.597","64.429","14.702","61.559"
